HttpOpenRequestA,InternetCrackUrlA,NtSetContextThread,AnalyzeStart,KeBugCheck2,NtWriteVirtualMemory,NtWriteFile,DeleteFileW,gethostbyname,Fake_SetFileCreationTime,FindFirstFileExW,NtCreateThreadEx,NtShutdownSystem,GetComputerNameExW,NtCreateMutant,connect,NtReadVirtualMemory,Thread32First,Process32FirstW,listen,CreateServiceW,CryptExportKey,WSARecv,KiTrap0D,NtDeleteKey,WSAConnect,AnalyzeStop,NtTerminateProcess,CreateProcessInternalW,URLDownloadToFileW,MoveFileWithProgressW,WMICreateInstanceEnum,Fake_BeInjected,InternetCrackUrlW,WSARecvFrom,GetComputerNameW,AutoLogin,GetForegroundWindow,GetAdaptersAddresses,StrangeBehavior,CryptGenKey,NtSuspendThread,OpenSCManagerW,WMIExecQuery,sendto,NtUnloadDriver,NtLoadDriver,Module32FirstW,Fake_TerminateRemoteProcess,NtReadFile,WSASocketW,recv,NtSetValueKey,NtTerminateThread,Fake_DetectDebugger,EnumServicesStatusExW,InternetReadFile,Login,NtSetSystemInformation,StartServiceW,GetProcessAffinityMask,UnpackSelf,EnumServicesStatusA,OpenServiceW,KiGeneralProtectionFault,NtQueryAttributesFile,LoadLibraryExW,NtDeleteValueKey,SetWindowsHookExW,CopyFileExW,NtSetSystemTime,NtCreateFile,NtCreateThread,EnumServicesStatusW,NtQueryDirectoryFile,PowerOn,VMDetect,WMIConnectServer,SendARP,WSASendTo,DeleteService,send,NtAdjustPrivilegesToken,Fake_SetFileHiddenOrReadOnly,NtQueryFullAttributesFile,Fake_BeCreatedEx,NtSuspendProcess,recvfrom,WSASend,TryToAnalyze,TooManyBehavior,Fake_WritePEFile,NtDeleteFile,label,api_name
0,0,0,"1
",0,0,"2
",0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,"3
",0,0,"2
",0,"5
",0,0,0,0,0,0,0,0,"1
",0,"16
","48
","3
",0,0,0,"4
",0,0,0,0,0,0,0,0,0,0,"1
",0,0,"2
",0,0,0,"2
",0,0,0,1,a4230e8a55797e5b348191e48ad5b7ffac3488e766f8277a23f9c5dd23006371
0,0,0,"1
",0,0,"500
","339
","21
",0,"2
",0,0,"23
","500
","41
","500
",0,"9
",0,0,0,0,0,0,0,"1
","500
","388
",0,"38
",0,0,0,0,"108
","1
","1
",0,0,0,0,"4
","18
",0,0,0,0,"20
","500
","10
",0,"176
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"38
",0,"500
",0,0,"386
",0,0,"19
",0,0,0,0,"42
","163
",0,"249
",0,0,0,"391
","10
","33
",0,1,136b206590332c95d0cbb33901da441b67697a2269ccbe04d58591e58277c9f6
"9
",0,0,"1
",0,"80
","101
","2
",0,"32
","21
",0,0,"15
","500
",0,"500
",0,"1
","2
",0,0,0,0,"126
",0,"1
","7
",0,0,0,0,"62
",0,0,"21
",0,"500
",0,0,0,0,"48
",0,"18
",0,0,"14
",0,"410
","1
",0,"500
",0,"500
",0,0,0,0,0,0,0,"4
","48
",0,"223
","71
","79
",0,"3
",0,"6
","80
",0,"4
",0,0,0,0,0,0,0,"356
","2
",0,"29
",0,0,0,"29
","5
","102
",0,1,f501e0f560584259a0c39bfdff6cfae9cb4aaabfd62b022780163230906998c0
"1
","1
",0,"1
",0,0,"181
","1
","64
",0,"1
",0,0,0,"14
","65
",0,"4
","1
",0,0,0,0,0,0,0,"1
","3
","3
",0,0,0,0,0,0,"3
",0,"5
",0,0,0,0,"3
",0,0,0,0,0,0,"91
","4
",0,"26
",0,"500
",0,0,0,0,0,0,"3
","1
","3
",0,"45
","103
","3
",0,"1
",0,"2
",0,0,"2
",0,0,0,0,0,0,"5
","1
",0,0,"4
",0,0,0,"4
","1
","53
",0,1,d674ef29b593a70996766f839f3ab23a4c630443aae88e914c8893c857632538
0,0,0,"1
",0,0,"17
",0,"36
",0,"7
",0,0,"3
","29
","12
",0,0,0,0,0,0,0,0,0,0,"1
","4
","3
",0,"1
",0,0,0,0,"7
",0,"7
",0,"1
",0,0,0,0,0,0,0,0,0,"245
","1
",0,"75
",0,"51
",0,0,0,0,0,0,0,0,0,0,"64
","191
",0,0,"2
",0,"3
",0,0,"1
",0,0,0,0,0,0,0,"4
","3
",0,"4
",0,0,0,"4
",0,"153
",0,1,7863167491b3d5d50d7995592c5df767a3ef2e9230a30d90b2ad429b728a616c
"8
","1
",0,"1
",0,"82
","500
","1
",0,"30
","22
",0,0,"2
","500
","12
","500
",0,"2
",0,0,0,"21
",0,"126
",0,"1
","8
",0,0,0,0,"62
",0,0,"9
",0,"500
",0,0,0,0,"28
",0,"2
",0,0,"7
",0,"500
","1
",0,"500
",0,"500
",0,"11
",0,0,0,0,0,"3
","28
",0,"229
","93
","204
",0,"2
",0,"5
","82
",0,"2
",0,0,0,0,0,0,"11
","500
","2
",0,"29
",0,0,0,"29
","8
","74
",0,1,4d95c9a927cfef8eb136bc94931193257d61d847bb04e1a0fd9026f95f1f3b87
0,0,0,"1
",0,0,"500
","288
","26
",0,"4
",0,0,"34
","500
","10
","500
",0,"8
",0,0,0,0,0,0,0,"1
","460
","347
",0,"33
",0,0,0,0,"121
","1
",0,0,0,0,0,"16
","23
",0,0,0,0,"28
","500
","10
",0,"154
",0,"500
",0,0,0,0,0,0,0,0,"16
",0,"500
","500
",0,0,"33
",0,"500
",0,0,"319
",0,0,"23
",0,0,0,0,"66
","157
",0,"249
",0,0,0,"348
","9
","33
",0,1,7bca577df3fe0c21af6110ac89042e0fc077230afb0669569fc80dfff212c9d6
0,0,0,"1
",0,0,"55
","3
",0,0,"1
",0,0,"6
","55
",0,0,0,0,0,0,0,0,0,0,0,"1
","16
","18
",0,0,0,0,0,0,"6
",0,"21
",0,0,0,0,0,0,0,0,0,0,"5
","500
",0,0,"55
",0,"36
",0,0,0,0,0,0,"1
",0,0,0,"94
","317
",0,0,"45
",0,"40
",0,0,"19
",0,0,0,0,0,0,0,"6
",0,0,"19
",0,0,0,"19
","1
","420
",0,1,83121844cb7e1acbced14b01b32429d82faf6dceaa3184aa25529e68e2e64c6f
"35
","1
",0,"1
",0,"258
","169
","4
",0,"324
",0,0,0,"15
","500
","25
","500
",0,"7
",0,0,0,"14
","1
","126
",0,"1
","42
","26
",0,0,0,"62
",0,0,"29
",0,"500
",0,0,0,0,"123
","10
","3
",0,0,"41
","3
","414
","1
",0,"500
",0,"500
",0,"28
",0,0,0,0,0,"7
","123
",0,"500
","500
","500
",0,"6
",0,"500
","258
",0,"4
",0,0,"4
",0,0,"1
","14
","500
",0,0,"54
",0,0,0,"54
","10
","157
",0,1,2f7688513b0399ea153d586e8bacd0e5f15df9a93241b2b92f05a0184fd00c11
0,0,"2
","1
",0,"2
","1
",0,0,0,"253
",0,0,0,"22
","20
",0,0,0,0,0,0,0,0,0,0,"1
","14
","12
",0,"1
",0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
","22
","1
",0,"4
",0,"500
",0,0,0,0,0,0,"1
",0,0,0,"30
","269
",0,0,0,0,"31
",0,0,"12
",0,0,0,0,0,0,0,"1
","2
",0,"13
",0,0,0,"13
","1
",0,0,1,030b8932fe3a3fe816838d833874643d5ca48d875d63b167e58ad27bd393ccce
0,0,0,"1
",0,0,"188
","8
",0,0,"154
",0,0,"8
","116
",0,"60
",0,"1
",0,0,0,0,"500
","16
",0,"1
","28
","16
",0,0,0,0,0,0,"18
","1
","42
",0,0,0,0,"4
",0,0,0,0,"2
",0,"500
",0,0,"129
",0,"500
",0,0,0,0,0,0,"1
",0,"6
",0,"237
","500
","12
",0,"114
",0,"88
",0,0,"150
",0,0,0,0,0,0,0,"2
","41
",0,"62
",0,0,0,"62
","4
","72
",0,1,70dd1090b7995123738a5f294ee70ee618df5e057d6029e4bc216c54107e9cd5
"1
","1
",0,"1
",0,0,"9
",0,0,0,0,0,0,"1
","16
","1
",0,0,"9
",0,0,0,0,"2
",0,0,"1
",0,"1
",0,0,0,0,0,0,"3
",0,"1
",0,0,0,0,"2
",0,0,0,0,0,0,"38
","3
",0,"46
",0,"13
",0,0,0,0,0,0,0,"2
","2
",0,"67
","89
","3
",0,"1
",0,0,0,0,"18
",0,0,0,0,0,0,0,"1
","1
",0,"2
",0,0,0,"2
",0,"14
",0,1,cd6f56a0d5792cfd7d774aa8b4dfe5a791b0011a6889f1754dd715e82e46adb6
0,0,0,"1
",0,0,"500
","67
","28
",0,"1
",0,0,"30
","487
","77
","500
",0,"6
",0,0,0,0,0,0,0,"1
","256
","233
",0,0,0,0,0,0,"83
","1
",0,0,0,0,0,"8
","18
",0,0,0,0,"30
","500
","14
",0,"97
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,0,0,"386
",0,0,"143
",0,0,"17
",0,0,0,0,"50
","124
",0,"237
",0,0,0,"237
","6
","6
",0,1,eebad6f11a5e576540fa368bb2b45a85086769398c69e1434b787a7ed1beec7f
0,0,0,"1
",0,0,"6
","1
",0,0,0,0,0,"1
","20
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"3
",0,"9
",0,0,0,0,0,0,0,0,0,0,0,"27
",0,0,"22
",0,"9
",0,0,0,0,0,0,0,0,0,0,"39
","87
",0,0,0,0,"4
",0,0,"2
",0,0,0,0,0,0,0,"1
","1
",0,"2
",0,0,0,"2
",0,0,0,1,bb65b01045026b1f51df306816063370adb749f4cc00aa85e640828e5fd71bf0
"4
","4
","1
","1
",0,"1
","143
","2
",0,"2
",0,0,0,"15
","94
","8
","84
",0,"2
",0,0,0,"27
",0,0,0,"1
","9
","7
",0,"62
",0,0,"4
",0,"26
",0,"8
",0,0,0,0,"22
","6
","500
",0,0,0,0,"217
","3
",0,"53
",0,"307
",0,"1
",0,0,0,0,0,"3
","28
",0,"337
","353
","3
",0,0,0,"59
",0,0,"8
",0,0,"9
",0,0,0,"19
","7
","16
",0,"9
",0,0,0,"9
","1
","5
","1
",1,a96747316b1276b867527be1931e5fdbf7a4ca4205bcc017e7d85d19f6ecf0e7
"32
","6
",0,"1
",0,"376
","500
","3
",0,"205
","46
",0,0,"12
","500
","39
","500
",0,"11
",0,0,0,"49
","500
","230
",0,"1
","43
","9
",0,0,0,"64
",0,0,"38
","1
","500
",0,0,0,0,"112
",0,"4
",0,0,"19
","1
","500
","6
",0,"500
",0,"500
",0,"32
",0,0,0,0,0,"13
","112
",0,"500
","500
","500
",0,"7
",0,"39
","376
",0,"17
",0,0,0,0,0,0,"34
","500
","11
",0,"69
",0,0,0,"69
","12
","170
",0,1,37e8c33bfb3136b902e2abc312b11a000f2680a6419a031f779d705d584923ba
0,0,0,"1
",0,0,"176
","2
","62
",0,"1
",0,0,0,"5
","62
",0,"2
",0,0,0,0,0,0,0,0,"1
","5
","3
",0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,"80
","3
",0,"1
",0,"500
",0,0,0,0,0,0,"3
",0,0,0,"24
","83
",0,0,"1
",0,"2
",0,0,0,0,0,0,0,0,0,"6
",0,0,0,"4
",0,0,0,"4
","1
","49
",0,1,df6bda4e084552bb0db01578130e5b682ae8531cd2448a2a7565f21a3888ece7
0,0,0,"1
",0,0,"500
","291
","7
",0,0,0,0,"4
","116
","13
",0,0,"1
",0,0,0,0,0,0,0,"1
","73
","50
",0,"71
",0,0,0,0,"11
","1
","500
",0,0,0,0,"4
","1
",0,0,0,0,0,"500
","6
",0,"24
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"440
","500
",0,0,"71
",0,"110
",0,0,"53
",0,0,"1
",0,0,0,0,"2
","30
",0,"53
",0,0,0,"53
","5
","19
",0,1,00fda5c20d85d46ff7f8a7f3e5ec462f46821eab228877d277d599d43db60799
0,0,0,"1
",0,0,"500
","311
","17
",0,"1
",0,0,"18
","268
","49
","99
",0,"2
",0,0,0,0,0,0,0,"1
","126
","110
",0,"71
",0,0,0,0,"48
","1
","500
",0,0,0,0,"12
","7
",0,0,0,0,0,"500
","10
",0,"53
",0,"500
",0,0,0,0,0,0,0,0,"12
",0,"500
","500
",0,0,"71
",0,"207
",0,0,"83
",0,0,"7
",0,0,0,0,"15
","71
",0,"113
",0,0,0,"113
","6
","473
",0,1,103f7431a5cb3cb83e5ae0a59ca698fe53bb4f22ae0187eaf556bdf4f6f8bb41
0,0,0,"1
",0,"33
","6
",0,"9
",0,"2
",0,0,"3
","14
","6
","1
",0,"62
",0,0,0,0,0,0,0,"1
","35
","1
",0,0,0,"31
",0,0,"3
","1
","331
",0,0,0,0,0,0,0,0,0,0,0,"19
","1
","26
","91
",0,"273
",0,0,0,0,0,0,0,0,0,0,"296
","96
","1
",0,0,0,"5
","32
",0,0,0,0,0,0,0,0,"2
","3
","1
",0,"57
",0,0,0,"57
",0,"1
",0,1,2c9ee48dd05d034a783b56393d7a4f17665b7cfdc7230015fe357ee7bd7ffa02
0,0,0,"1
",0,0,"500
","417
","11
",0,"2
",0,0,"10
","500
","15
","154
",0,"8
",0,0,0,0,0,0,0,"1
","500
","388
",0,"55
",0,0,0,0,"69
","1
","1
",0,0,0,0,"4
","3
",0,0,0,0,"2
","500
","7
",0,"167
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"55
",0,"500
",0,0,"399
",0,0,"3
",0,0,0,0,"8
","138
",0,"249
",0,0,0,"392
","9
","23
",0,1,df616665eed4638aa8e2574f1e84a12f71ca9f281933f372d516de6eab0db593
0,0,0,"1
",0,0,"315
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","314
",0,1,baf998c2727835fd89c21332c4eba76986e05acac11d238b6c4a146530acd6e8
0,0,0,"1
",0,0,"14
",0,0,0,0,0,0,"3
",0,0,0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,"4
",0,0,0,0,0,0,"4
",0,0,0,0,0,0,"15
",0,0,"35
",0,"6
",0,0,0,0,0,0,"1
",0,"4
",0,"10
","27
",0,0,"52
",0,"1
",0,0,0,0,0,0,0,0,0,0,0,"70
",0,"1
",0,0,0,"1
",0,"104
",0,1,9c149488a570ec45f190b379d6e3f6972983a7c8359244be666670714bc38fb3
0,0,0,"1
",0,0,"3
","3
","3
",0,0,0,0,0,"200
","3
",0,0,0,0,0,0,0,0,0,0,"1
","74
","49
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"478
","2
",0,"2
",0,"500
",0,0,0,0,0,0,"51
",0,0,0,"500
","500
",0,0,"53
",0,0,0,0,0,0,0,0,0,0,0,0,0,"50
",0,"51
",0,0,0,"51
","4
","500
",0,1,1166a150801bbc0c84dea2523748470280548ee837a676c1a41b9681ddb66d32
0,0,0,"1
",0,0,"500
","423
","14
",0,"1
",0,0,"14
","500
","11
","415
",0,"9
",0,0,0,0,0,0,0,"1
","494
","359
",0,"63
",0,0,0,0,"76
","1
",0,0,0,0,0,"4
","9
",0,0,0,0,"11
","500
","6
",0,"155
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"63
",0,"500
",0,0,"359
",0,0,"9
",0,0,0,0,"16
","134
",0,"249
",0,0,0,"363
","8
","237
",0,1,642a32e79bb3ef17d2248a74f3dd2445b2ac162a60bf8cb8134d1993aa7ad2e8
"10
","1
",0,"1
",0,"116
","500
","2
",0,0,0,0,0,"1
","500
","10
","500
",0,"8
",0,0,0,"87
",0,"126
",0,"1
","4
","4
",0,0,0,"62
",0,0,"4
",0,"500
",0,0,0,0,"30
",0,0,0,0,"28
",0,"500
",0,0,"500
",0,"423
",0,"83
",0,0,0,0,"4
","3
","30
",0,"52
","94
","4
",0,"1
",0,"10
","116
",0,"2
",0,0,0,0,0,0,"9
","500
",0,0,"33
",0,0,0,"33
","7
","71
",0,1,d6f2d9719b6a0dd8c42ace23089f6de1d964737280522811732266ea98edde2e
0,0,0,"1
",0,0,0,"2
","2
",0,"1
",0,0,0,"11
",0,0,0,"1
",0,0,0,0,"1
",0,0,"1
","2
","2
",0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,0,0,0,0,"500
",0,0,"21
",0,"6
",0,0,0,0,0,0,"2
",0,0,0,"9
","74
",0,0,"408
",0,"4
",0,0,"2
",0,0,0,0,0,0,0,0,0,0,"4
",0,0,0,"4
","2
","500
",0,1,77f99d0e509940bb7e6bfb0f2eb256276dfd401694432d0deb3b8ec40d5694fa
0,0,0,"1
",0,0,"4
","1
",0,0,0,0,0,0,"6
",0,0,0,0,0,0,0,0,0,0,0,"1
","2
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,"7
",0,0,"2
",0,"1
",0,0,0,0,0,0,0,0,0,0,"9
","46
",0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,"2
",0,"2
",0,1,6d4ab4aac6df96a8be19a9f4ee615a187b1589403edc3d912cc7f5522298fd63
"12
",0,0,"1
",0,0,"9
","1
",0,0,0,0,0,"1
","19
","12
",0,0,0,0,0,0,0,0,0,0,"1
","2
","1
",0,0,0,0,0,0,"5
",0,"1
",0,0,0,0,"50
",0,0,0,0,0,0,"27
","1
",0,"40
",0,"59
",0,0,0,0,0,0,0,"1
","50
",0,"59
","74
","3
",0,0,0,"2
",0,0,"2
",0,0,0,0,0,0,0,"1
",0,0,"2
",0,0,0,"2
",0,"1
",0,1,1c8eea3b5fa451203e382b662d3e2d45ff3f272c00eddd19fc746e830d382a34
0,0,0,"1
",0,0,"168
","1
","61
",0,"1
",0,0,0,"9
","61
",0,"10
",0,0,0,0,0,0,0,0,"1
","6
","6
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82
","1
",0,"1
",0,"500
",0,0,0,0,0,0,"4
",0,0,0,"42
","142
",0,0,"3
",0,"2
",0,0,0,0,0,0,0,0,0,"5
",0,0,0,"7
",0,0,0,"7
","1
","48
",0,1,d023c0e6c8587dccfb62c2f9931b70530c5e7d107796ad6719b8cff7e4fa1952
"1
","1
",0,"1
",0,"49
","301
","5
","13
","94
","45
",0,0,"3
","39
","16
","1
",0,"1
",0,0,0,"42
",0,"49
",0,"1
","6
","5
",0,0,0,"2
","7
",0,"19
","1
","109
",0,0,0,0,"28
",0,0,0,0,0,0,"472
","2
",0,"305
",0,"444
",0,0,0,0,0,0,"5
","2
","29
",0,"146
","299
","6
",0,0,0,"12
","2
",0,"3
",0,0,0,0,0,0,"20
","236
","12
",0,"8
",0,0,0,"8
",0,"104
",0,1,775f0b882d1705627d6a3872c1e4c1bfb66da11d628c5d320898b216cbfe4230
0,0,0,"1
",0,0,"500
","374
","30
",0,"4
",0,0,"1
","500
","58
",0,0,"6
",0,"1
",0,0,0,0,0,"1
","396
","280
",0,"56
",0,0,0,0,"40
","1
","1
",0,0,0,0,"500
",0,0,0,0,0,0,"500
","9
",0,"500
",0,"500
",0,0,0,0,"3
",0,0,0,"500
",0,"500
","500
",0,0,"56
",0,"500
",0,0,"324
",0,0,0,0,0,0,0,"1
","101
",0,"249
",0,0,0,"284
","11
","327
",0,1,301cd8e6c580db35b340b164d95506417137658d71ba9f079ae042efd2de071d
"1
","1
",0,"1
",0,0,"224
","1
","64
",0,"1
",0,0,"1
","30
","68
",0,"2
",0,0,0,0,"37
",0,"48
",0,"1
","6
","4
",0,0,0,0,"6
",0,"6
",0,"88
",0,0,0,0,"4
",0,0,0,0,0,0,"118
","2
",0,"149
",0,"500
",0,0,0,0,0,0,"3
","1
","4
",0,"111
","176
","3
",0,"1
",0,"8
",0,0,"2
",0,0,0,0,0,0,"12
","1
",0,0,"5
",0,0,0,"5
","1
","44
",0,1,ef6da7f092325346a9138dbd1ab85947d43aae6ea1dd290cbc65bb71f99dc1b4
0,0,0,"1
",0,0,"217
","2
","65
",0,"4
",0,0,0,"16
","65
","36
","2
","3
",0,0,0,0,0,0,0,"1
","6
","5
",0,0,0,0,0,0,"2
",0,"4
",0,0,0,0,0,0,0,0,0,"1
",0,"161
","1
",0,"4
",0,"500
",0,0,0,0,0,0,"3
",0,0,0,"54
","115
",0,0,"1
",0,"171
",0,0,0,0,0,0,0,0,0,"2
","9
",0,0,"6
",0,0,0,"6
","1
","122
",0,1,67afe337c7d113848d00088f7c566acfd52c2076be0c76b282dc8716b1605dc3
0,0,0,"1
",0,0,"370
","7
",0,0,0,0,0,"63
","375
",0,0,0,0,0,0,0,0,0,0,0,"1
","14
","51
",0,0,0,0,0,0,"54
","1
","62
",0,0,0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"219
",0,0,"1
",0,0,0,"55
",0,0,0,"500
","500
",0,0,"500
",0,"6
",0,0,"205
",0,0,0,0,0,0,0,"65
","305
",0,"55
",0,0,0,"55
","5
","152
",0,1,2a1a9e9b135be41842d76420316c5092642f86a9a2191abbdaac98f67ecf450f
0,0,0,"1
",0,0,"500
","373
","7
",0,"2
",0,0,"9
","361
","13
","115
",0,"3
",0,0,0,0,0,0,0,"1
","268
","206
",0,"71
",0,0,0,0,"38
","1
","500
",0,0,0,0,"4
","3
",0,0,0,0,"4
","500
","5
",0,"85
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"71
",0,"388
",0,0,"212
",0,0,"3
",0,0,0,0,"5
","72
",0,"210
",0,0,0,"210
","6
","265
",0,1,952e47757c0c51708fee997c559cc7f22d9106d62f0c1f1164d3b4ec50104f57
"18
",0,0,"1
",0,0,"33
","1
",0,0,0,0,0,"10
","21
",0,0,0,0,0,0,0,0,0,0,0,"1
","7
","2
",0,0,0,0,0,0,"15
",0,"4
",0,0,0,0,"37
","5
",0,0,0,0,0,"45
","2
",0,"50
",0,"184
",0,0,0,0,0,0,"3
","4
","37
",0,"106
","185
","6
",0,0,0,"4
",0,0,"6
",0,0,"5
",0,0,0,0,"9
",0,0,"4
",0,0,0,"4
",0,0,0,1,82061a3b6440cfc3c5450db23d8ab34ab78375bc04d9524a8b403be71e12fa44
0,0,0,"1
",0,0,"331
",0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,"2
",0,0,0,0,0,0,0,0,0,"500
",0,0,"500
",0,"500
",0,0,0,0,0,0,0,0,0,0,"11
","20
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
","3
","330
",0,1,8ab172ea7ea22ddb2d500c86a4983a4170ea7e9237299fab4da1fbd5817c248e
0,0,0,"1
",0,0,"500
","365
","12
",0,"5
",0,0,"13
","500
","38
","418
",0,"12
",0,0,0,0,0,0,0,"1
","500
","381
",0,"42
",0,0,0,0,"80
","1
","1
",0,0,0,0,"4
","8
",0,0,0,0,"14
","500
","11
",0,"169
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"42
",0,"500
",0,0,"401
",0,0,"8
",0,0,0,0,"26
","141
",0,"249
",0,0,0,"385
","9
","26
",0,1,61486093689fa88e290fcddd031a8409f4af4efb2468b5d0a9e448b6608df64b
0,0,0,"1
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"6
","11
",0,0,"51
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1
",0,0,0,"1
",0,"101
",0,1,65d4b122df4533a4785a995c73b6de8d1d0c9baab6ad656172b94918d32677ff
0,0,0,"1
",0,0,"212
",0,"500
",0,0,0,0,0,"1
","500
",0,0,0,0,0,0,0,0,0,0,"1
","1
",0,0,0,0,0,0,0,"1
",0,0,0,"2
",0,0,0,0,"225
",0,0,0,0,"500
","220
",0,"424
",0,"500
",0,0,0,0,0,0,0,0,0,0,"14
","27
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"163
",0,0,0,"1
",0,0,0,"1
","4
","211
",0,1,5742ca8df80b4e4bff5e3b72bbd79f27648737dc5d1448563874c3b5d3244145
0,0,0,"1
",0,0,"500
","262
","16
",0,0,0,0,"16
","412
","11
","500
",0,"3
",0,0,0,0,0,0,0,"1
","265
","199
",0,"44
",0,0,0,0,"63
","1
","1
",0,0,0,0,"4
","12
",0,0,0,0,"15
","500
","8
",0,"90
",0,"500
",0,0,0,0,0,0,0,0,"4
",0,"500
","500
",0,0,"44
",0,"384
",0,0,"196
",0,0,"12
",0,0,0,0,"29
","89
",0,"203
",0,0,0,"203
","6
","153
",0,1,d0666cc816856905429f821f348cf1bbe161d453441110bf3af29ec18c89b48c
0,0,0,"1
",0,0,"500
","236
","30
",0,"4
",0,0,"36
","500
","16
","500
",0,"8
",0,0,0,0,0,0,0,"1
","397
","290
",0,"27
",0,0,0,0,"111
","1
",0,0,0,0,0,"16
","23
",0,0,0,0,"28
","500
","10
",0,"140
",0,"500
",0,0,0,0,0,0,0,0,"16
",0,"500
","500
",0,0,"27
",0,"500
",0,0,"263
",0,0,"22
",0,0,0,0,"47
","150
",0,"249
",0,0,0,"295
","9
","112
",0,1,f9587521fb91e98a252e502923e80fd0c56eea5b46de44e7f242a60ab6954bac
0,0,0,"1
",0,0,"9
",0,0,0,"277
",0,0,"1
","14
",0,0,0,0,0,0,0,0,0,"4
",0,"1
","4
","1
",0,0,0,0,0,0,"3
","1
","1
",0,"1
",0,0,0,0,0,0,0,0,0,"233
",0,0,"29
",0,"5
",0,0,0,0,0,0,0,0,0,0,"20
","51
","4
",0,"5
",0,0,0,0,"277
",0,0,0,0,0,0,0,"4
","6
",0,"3
",0,0,0,"3
",0,"208
",0,1,343670067f561589cb51a1fbb037f08e8f1c96aa1c84a16cc566fd3b4d5217f2
0,0,0,"1
",0,0,"28
","3
",0,"19
",0,0,0,"3
","16
",0,0,0,0,0,0,0,0,"1
",0,0,"1
","6
","4
",0,0,0,0,0,0,"7
",0,0,0,0,0,0,0,"2
",0,0,0,0,0,"22
",0,0,0,0,"71
",0,0,0,0,0,0,"1
",0,0,0,"39
","152
",0,0,"1
",0,"12
",0,0,"7
",0,0,"2
",0,0,0,0,0,0,0,"6
",0,0,0,"6
",0,"5
",0,1,19df88e40f4cd8112186f309399c92061f008f1314c3c851a4341b2eeeee5e44
0,0,0,"1
",0,0,"500
","449
","6
",0,"2
",0,0,"5
","500
","8
",0,0,"9
",0,0,0,0,0,0,0,"1
","500
","419
",0,"55
",0,0,0,0,"63
","1
",0,0,0,0,0,"8
",0,0,0,0,0,0,"500
","3
",0,"182
",0,"500
",0,0,0,0,0,0,0,0,"8
",0,"500
","500
",0,0,"55
",0,"500
",0,0,"465
",0,0,0,0,0,0,0,"1
","137
",0,"249
",0,0,0,"422
","9
","22
",0,1,46942ce79a22322838a6bb4456a824439460f086f7401fda889b4969aa982cfb
